                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    190,                 1.2495,                0.93796,                 0.1759,                0.86176,                 1.7277,                0.99396,                      1,                  0.995,                0.64295,                0.91101,                0.91667,                0.88976,                0.78313,                 1.1551,                0.88148,                0.01625,                0.76373,                 1.9758,              0.0007526,              0.0007526,              0.0007526
                    191,                 1.1593,                0.71421,                0.17751,                0.81149,                  1.662,                0.95144,                0.95833,                 0.9793,                0.63394,                0.95144,                0.95833,                 0.9439,                0.78531,                 1.1287,                0.92285,                0.01576,                0.78629,                 1.9371,               0.000746,               0.000746,               0.000746
                    192,                  1.147,                0.54342,                0.19578,                0.81718,                 1.6165,                0.93571,                0.95833,                0.98167,                0.60224,                0.90182,                0.91667,                0.91072,                0.81265,                 1.1249,                0.82763,                0.01926,                0.86879,                 1.9131,              0.0007394,              0.0007394,              0.0007394
                    193,                 1.1934,                0.56412,                0.18058,                0.84332,                  1.667,                0.93045,                0.95833,                0.98076,                0.61628,                 0.9505,                0.95833,                0.96183,                0.82141,                 1.1511,                0.80718,                0.02093,                0.89279,                 1.9431,              0.0007328,              0.0007328,              0.0007328
                    194,                 1.1402,                0.66862,                0.21851,                0.82948,                 1.6278,                0.95156,                0.95833,                0.97742,                0.60929,                0.91465,                0.91667,                0.90911,                0.81396,                 1.2083,                0.79477,                0.02099,                 0.8856,                 1.9909,              0.0007262,              0.0007262,              0.0007262
                    195,                 1.1848,                0.66973,                 0.2074,                0.88588,                 1.6728,                0.95219,                0.95833,                0.97534,                0.62037,                0.91309,                0.91667,                0.89823,                0.81734,                 1.1909,                0.80577,                0.02234,                0.88855,                 1.9699,              0.0007196,              0.0007196,              0.0007196
                    196,                 1.0824,                0.65062,                0.15715,                0.79247,                 1.5742,                0.94871,                0.95833,                0.97817,                0.65036,                0.94871,                0.95833,                0.92993,                0.83448,                 1.1765,                0.82125,                0.02031,                0.82609,                 1.9572,               0.000713,               0.000713,               0.000713
                    197,                   1.13,                0.64892,                0.20639,                0.80879,                 1.6415,                0.94699,                0.95833,                0.97651,                0.62495,                0.98846,                      1,                  0.995,                0.83784,                 1.1781,                0.77966,                0.01916,                0.83546,                 1.9511,              0.0007064,              0.0007064,              0.0007064
                    198,                 1.1929,                0.52121,                 0.1753,                0.81423,                 1.6408,                0.92295,                      1,                0.98151,                0.62688,                0.94498,                0.95833,                0.93083,                0.81067,                 1.2033,                0.75484,                0.02077,                 0.8334,                 1.9679,              0.0006998,              0.0006998,              0.0006998
                    199,                 1.1077,                0.61217,                 0.1691,                 0.7914,                  1.542,                0.92307,                0.99987,                0.98526,                0.60759,                0.94366,                0.95833,                0.92897,                0.78602,                 1.2304,                0.78197,                 0.0228,                0.82477,                 1.9797,              0.0006932,              0.0006932,              0.0006932
                    200,                 1.1776,                0.93108,                0.20927,                0.81209,                 1.6154,                0.92299,                0.99882,                0.97651,                0.56816,                0.94793,                0.95833,                0.92917,                0.70771,                 1.3331,                0.94186,                0.02805,                0.80125,                 2.0549,              0.0006866,              0.0006866,              0.0006866
                    201,                 1.2123,                 1.0119,                0.23233,                0.81239,                 1.7411,                0.95992,                 0.9979,                 0.9718,                 0.5967,                0.95205,                0.95833,                0.93049,                0.68787,                 1.3141,                 1.0183,                0.03258,                 0.7945,                 2.0339,                0.00068,                0.00068,                0.00068
                    202,                 1.2024,                0.67047,                0.22037,                0.81794,                 1.6289,                0.95992,                0.99788,                 0.9718,                 0.5969,                0.99325,                      1,                  0.995,                0.65866,                 1.2769,                 1.0415,                0.03911,                0.76544,                 2.0151,              0.0006734,              0.0006734,              0.0006734
                    203,                 1.1277,                 0.6475,                0.19127,                0.77455,                  1.598,                0.95989,                0.99731,                 0.9718,                0.60039,                0.99366,                      1,                  0.995,                0.64956,                 1.2322,                 1.0735,                0.04579,                0.73063,                 1.9989,              0.0006668,              0.0006668,              0.0006668
                    204,                 1.1401,                0.60669,                0.20079,                0.76513,                 1.5656,                0.92045,                      1,                0.97484,                0.60846,                0.90466,                0.91667,                0.88227,                0.70056,                 1.2406,                0.96967,                0.06729,                0.70295,                  2.045,              0.0006602,              0.0006602,              0.0006602
                    205,                  1.195,                0.73294,                0.16983,                 0.8394,                 1.6874,                0.91665,                      1,                0.97817,                0.61193,                0.86396,                  0.875,                0.84289,                0.75822,                 1.2259,                0.84728,                0.06163,                0.70662,                 2.0425,              0.0006536,              0.0006536,              0.0006536
                    206,                 1.1937,                0.49061,                0.21769,                0.87396,                 1.7102,                0.92003,                      1,                0.98526,                0.63192,                0.86158,                  0.875,                0.85534,                0.78187,                 1.2012,                0.79544,                0.05584,                0.72682,                 2.0262,               0.000647,               0.000647,               0.000647
                    207,                 1.2042,                0.92612,                0.16212,                0.85368,                 1.6805,                0.92282,                0.99648,                0.98526,                0.63294,                0.88336,                0.91667,                0.91246,                0.78909,                 1.1681,                0.78819,                0.04988,                0.75191,                 1.9886,              0.0006404,              0.0006404,              0.0006404
                    208,                 1.0885,                0.91046,                0.16808,                0.80541,                 1.5719,                0.94968,                0.95833,                0.97458,                0.64642,                0.86693,                  0.875,                0.83369,                0.76298,                 1.1236,                0.87819,                0.04015,                 0.8501,                 1.9083,              0.0006338,              0.0006338,              0.0006338
                    209,                  1.207,                0.85895,                0.26043,                0.89332,                 1.6731,                0.94361,                0.95833,                0.96727,                  0.637,                0.90206,                0.91667,                0.91665,                0.75115,                 1.1046,                0.93597,                0.03238,                0.81868,                 1.8893,              0.0006272,              0.0006272,              0.0006272
                    210,                 1.1619,                0.70534,                0.20065,                0.87827,                 1.6039,                0.94332,                0.95833,                0.96679,                0.63755,                0.90136,                0.91667,                0.92222,                0.73738,                 1.0857,                0.93606,                0.02745,                0.82812,                 1.8632,              0.0006206,              0.0006206,              0.0006206
                    211,                 1.1785,                0.83876,                0.17588,                0.87582,                 1.6047,                0.94221,                0.95833,                0.97347,                0.63114,                0.90125,                0.91667,                0.91483,                0.67148,                 1.1052,                 1.0073,                  0.024,                0.81691,                 1.8706,               0.000614,               0.000614,               0.000614
                    212,                 1.1517,                0.63798,                0.19199,                0.87142,                 1.6159,                0.94348,                0.95833,                0.96949,                0.60359,                0.90246,                0.91667,                0.91436,                0.58182,                 1.1082,                 1.1433,                0.01831,                0.85223,                 1.8843,              0.0006074,              0.0006074,              0.0006074
                    213,                 1.0809,                0.84793,                0.16781,                 0.8471,                 1.5751,                0.94533,                0.95833,                0.97125,                 0.5995,                0.90396,                0.91667,                0.88134,                0.58039,                  1.098,                  1.141,                0.01687,                0.84954,                 1.8695,              0.0006008,              0.0006008,              0.0006008
                    214,                 1.1281,                0.75135,                0.15416,                0.83831,                  1.585,                0.94128,                0.95833,                0.97102,                0.60905,                0.89994,                0.91667,                0.87809,                0.60914,                 1.0745,                 1.0796,                0.01582,                0.85232,                 1.8364,              0.0005942,              0.0005942,              0.0005942
                    215,                 1.1445,                 0.8275,                0.15927,                0.82662,                 1.6297,                0.98991,                      1,                  0.995,                0.60558,                0.90742,                0.91667,                0.93622,                0.64752,                 1.0951,                0.96118,                 0.0152,                0.83181,                 1.8346,              0.0005876,              0.0005876,              0.0005876
                    216,                 1.1695,                0.78971,                0.16497,                0.78578,                 1.6664,                0.98483,                      1,                  0.995,                 0.6124,                0.90248,                0.91667,                0.93725,                0.73081,                 1.1423,                0.82566,                0.01552,                 0.7973,                 1.8527,               0.000581,               0.000581,               0.000581
                    217,                 1.1303,                  0.752,                0.19679,                0.79029,                 1.5657,                0.98436,                      1,                  0.995,                0.61185,                0.90203,                0.91667,                0.90822,                0.74184,                 1.1465,                0.79769,                0.01506,                0.79207,                 1.8614,              0.0005744,              0.0005744,              0.0005744
                    218,                 1.1916,                0.64403,                 0.1638,                0.77883,                  1.594,                0.98545,                      1,                  0.995,                0.62338,                   0.91,                0.91667,                0.91073,                0.74186,                 1.1598,                0.80098,                0.01416,                0.76889,                 1.8805,              0.0005678,              0.0005678,              0.0005678
                    219,                 1.1464,                0.59314,                0.16432,                0.77144,                 1.6574,                0.98942,                      1,                  0.995,                0.60684,                 0.9482,                0.95833,                0.94298,                0.74594,                 1.1701,                0.80646,                0.01357,                0.74152,                 1.9151,              0.0005612,              0.0005612,              0.0005612
                    220,                 1.1084,                0.71362,                0.23584,                0.77303,                 1.5626,                0.95742,                      1,                  0.995,                 0.5976,                0.91736,                0.95833,                0.94795,                0.71731,                 1.2304,                 0.8867,                0.01477,                0.77949,                 1.9844,              0.0005546,              0.0005546,              0.0005546
                    221,                 1.1732,                0.64849,                0.17696,                 0.8012,                 1.6872,                 0.9448,                0.95833,                0.99056,                0.59787,                0.94161,                0.95833,                0.95501,                0.73212,                 1.2169,                0.91306,                0.01569,                0.79644,                 1.9664,               0.000548,               0.000548,               0.000548
                    222,                 1.1171,                0.71001,                 0.1634,                0.78243,                 1.5919,                0.94462,                0.95833,                0.98722,                0.62884,                0.94462,                0.95833,                0.95952,                0.71683,                 1.1855,                 0.9149,                0.01702,                0.80358,                 1.9322,              0.0005414,              0.0005414,              0.0005414
                    223,                 1.1186,                0.65707,                0.20008,                0.83153,                 1.5418,                 0.9228,                0.99623,                0.98692,                0.63444,                0.94756,                0.95833,                0.96337,                0.74748,                 1.1518,                0.88878,                0.02032,                0.80526,                 1.8719,              0.0005348,              0.0005348,              0.0005348
                    224,                 1.0745,                0.56806,                 0.1537,                0.78105,                  1.585,                0.95989,                0.99716,                 0.9802,                0.65948,                0.95082,                0.95833,                0.96337,                0.72018,                 1.1187,                0.91968,                0.02463,                0.79786,                 1.8345,              0.0005282,              0.0005282,              0.0005282
                    225,                 1.0952,                0.57933,                0.18381,                 0.8231,                 1.6237,                0.95328,                0.95833,                0.96583,                0.67152,                0.95328,                0.95833,                0.95978,                0.70139,                 1.1204,                0.93729,                0.02529,                0.79225,                 1.8398,              0.0005216,              0.0005216,              0.0005216
                    226,                 1.1089,                0.66916,                0.18062,                0.81767,                 1.5922,                0.95305,                0.95833,                0.96583,                0.66518,                0.95305,                0.95833,                0.94881,                0.70347,                 1.1432,                0.94519,                0.02552,                0.80499,                 1.8672,               0.000515,               0.000515,               0.000515
                    227,                 1.0681,                0.50107,                0.15051,                0.80262,                  1.543,                0.95294,                0.95833,                0.96888,                0.66847,                0.95294,                0.95833,                0.94961,                0.71258,                 1.1553,                0.93581,                0.02541,                0.80707,                 1.8789,              0.0005084,              0.0005084,              0.0005084
                    228,                 1.1043,                0.56619,                0.13369,                0.80087,                 1.5662,                0.95336,                0.95833,                0.97458,                0.64362,                0.95336,                0.95833,                0.94474,                0.68898,                 1.1322,                0.91494,                0.02119,                0.82006,                 1.8711,              0.0005018,              0.0005018,              0.0005018
                    229,                 1.0598,                0.63089,                0.19034,                0.81564,                 1.5862,                0.95314,                0.95833,                0.97458,                0.63592,                0.95314,                0.95833,                0.95738,                0.68477,                 1.1218,                0.92012,                0.01985,                0.82291,                 1.8684,              0.0004952,              0.0004952,              0.0004952
                    230,                  1.141,                0.56363,                 0.2014,                0.81693,                 1.6477,                0.94395,                0.95833,                0.97769,                0.64203,                0.95438,                0.95833,                0.96522,                0.69311,                  1.114,                0.94679,                0.01964,                0.82753,                 1.8677,              0.0004886,              0.0004886,              0.0004886
                    231,                 1.0328,                0.75909,                0.20671,                0.80062,                 1.5752,                0.91874,                0.95833,                0.97847,                0.62483,                0.94225,                0.95833,                0.96395,                 0.6806,                 1.1229,                0.98709,                0.01898,                0.81492,                 1.8787,               0.000482,               0.000482,               0.000482
                    232,                  1.055,                0.49461,                0.16123,                 0.7606,                 1.4874,                0.94523,                0.95833,                0.97681,                0.63156,                0.90413,                0.91667,                0.88831,                0.58201,                 1.1594,                 1.1865,                0.02162,                0.80725,                 1.9084,              0.0004754,              0.0004754,              0.0004754
                    233,                 1.0177,                0.56134,                0.16561,                0.77538,                 1.5027,                0.94801,                0.95833,                0.97387,                0.62847,                0.90679,                0.91667,                0.88003,                0.55155,                 1.1701,                 1.2701,                0.02218,                0.81747,                 1.9131,              0.0004688,              0.0004688,              0.0004688
                    234,                 1.1814,                0.80432,                0.22871,                 0.8331,                 1.6488,                0.94828,                0.95833,                0.96679,                0.61225,                0.90706,                0.91667,                0.88734,                0.53296,                 1.1738,                 1.2876,                0.02266,                0.82312,                 1.9105,              0.0004622,              0.0004622,              0.0004622
                    235,                 1.0691,                0.61209,                0.17329,                0.78812,                 1.6878,                0.94685,                0.95833,                0.96639,                0.60167,                0.94942,                0.95833,                0.96324,                0.60615,                 1.1647,                 1.1683,                0.01969,                 0.8472,                 1.8905,              0.0004556,              0.0004556,              0.0004556
                    236,                  1.154,                0.61109,                0.17603,                0.77731,                 1.6495,                0.94818,                0.95833,                0.95375,                 0.5549,                0.91296,                0.91667,                0.92891,                0.73526,                 1.2044,                0.95585,                0.01815,                0.87102,                  1.929,               0.000449,               0.000449,               0.000449
                    237,                 1.1474,                0.60902,                0.15711,                0.77029,                 1.6502,                0.95049,                0.95833,                0.95208,                0.53768,                0.91547,                0.91667,                0.93147,                0.75161,                 1.2199,                0.90216,                0.01805,                0.84904,                 1.9487,              0.0004424,              0.0004424,              0.0004424
                    238,                 1.0354,                0.42775,                0.15714,                0.80044,                 1.5393,                 0.9519,                0.95833,                0.95375,                0.53725,                0.92736,                0.91667,                0.90859,                0.76602,                 1.2356,                0.86658,                0.01725,                0.84426,                 1.9598,              0.0004358,              0.0004358,              0.0004358
                    239,                 1.0366,                0.47228,                0.19266,                0.76069,                 1.5238,                0.95338,                0.95833,                0.95917,                0.55793,                0.92697,                0.91667,                0.90024,                0.77811,                 1.2543,                0.83343,                0.01489,                0.82784,                  1.979,              0.0004292,              0.0004292,              0.0004292
                    240,                 1.2372,                0.67548,                 0.1914,                0.79477,                 1.6734,                0.95087,                0.95833,                0.97292,                0.58756,                0.91203,                0.91667,                0.92027,                0.81273,                  1.268,                0.81381,                0.01495,                0.81006,                 2.0215,              0.0004226,              0.0004226,              0.0004226
                    241,                 1.0849,                0.68968,                0.21095,                0.76473,                 1.5483,                 0.9489,                0.95833,                0.98317,                0.59215,                0.90744,                0.91667,                 0.9168,                0.79391,                 1.2613,                0.82563,                0.01522,                0.82133,                 2.0229,               0.000416,               0.000416,               0.000416
                    242,                 1.1393,                0.49795,                0.17212,                0.76558,                 1.6214,                0.94994,                0.95833,                0.98526,                0.59446,                0.90864,                0.91667,                0.91167,                 0.7711,                 1.2522,                0.87463,                0.01476,                0.81758,                 2.0112,              0.0004094,              0.0004094,              0.0004094
                    243,                0.99969,                0.57059,                0.22006,                0.81191,                 1.4591,                 0.9514,                0.95833,                0.98526,                0.59792,                0.91004,                0.91667,                0.91699,                0.74275,                 1.2641,                0.96319,                0.01524,                0.81152,                 2.0073,              0.0004028,              0.0004028,              0.0004028
                    244,                 1.0419,                0.58041,                0.18394,                0.76562,                 1.5734,                0.95135,                0.95833,                0.98692,                0.61558,                0.90985,                0.91667,                 0.8971,                0.72287,                 1.2635,                 1.1202,                0.01735,                0.81819,                 1.9697,              0.0003962,              0.0003962,              0.0003962
                    245,                 1.0445,                0.48578,                 0.1765,                0.76324,                 1.5155,                0.95121,                0.95833,                0.98556,                0.61854,                0.90986,                0.91667,                0.89212,                0.66791,                 1.2549,                 1.2418,                0.01851,                0.78352,                 1.9592,              0.0003896,              0.0003896,              0.0003896
                    246,                 1.1193,                0.44048,                0.16169,                0.76359,                 1.5862,                0.95116,                0.95833,                0.98595,                0.63695,                0.90966,                0.91667,                0.89061,                0.61557,                 1.2528,                 1.3454,                0.02076,                0.75867,                  1.958,               0.000383,               0.000383,               0.000383
                    247,                 1.1017,                0.60778,                0.17903,                0.78343,                 1.5721,                0.95064,                0.95833,                0.98477,                0.64146,                0.95064,                0.95833,                0.94569,                0.59096,                 1.2456,                 1.4018,                0.02137,                0.75433,                 1.9618,              0.0003764,              0.0003764,              0.0003764
                    248,                 1.0601,                0.62171,                0.15612,                0.76613,                 1.5714,                0.95235,                0.95833,                0.97722,                0.63757,                0.91044,                0.91667,                 0.8803,                0.64878,                 1.1974,                 1.2468,                0.02169,                 0.7451,                 1.9623,              0.0003698,              0.0003698,              0.0003698
                    249,                 0.9597,                0.55132,                0.18415,                0.69957,                 1.4679,                0.95044,                0.95833,                0.97935,                0.63556,                0.90849,                0.91667,                0.88328,                0.69704,                 1.1921,                 1.1666,                 0.0219,                0.73743,                 1.9776,              0.0003632,              0.0003632,              0.0003632
                    250,                  1.041,                0.50257,                0.15177,                0.72354,                  1.551,                0.94786,                0.95833,                0.97722,                0.64887,                0.90571,                0.91667,                0.88424,                0.70252,                 1.1841,                 1.1352,                0.02186,                0.72883,                 1.9903,              0.0003566,              0.0003566,              0.0003566
                    251,                 1.0575,                 0.7073,                0.15164,                0.76916,                 1.5387,                0.95979,                0.99483,                 0.9934,                0.64019,                0.87882,                0.91667,                0.88196,                 0.7096,                 1.1803,                 1.1325,                0.02172,                0.72251,                 1.9985,                0.00035,                0.00035,                0.00035
                    252,                 0.9662,                 0.6248,                0.16594,                0.68978,                 1.4717,                0.95025,                0.95833,                0.97769,                0.63768,                0.90812,                0.91667,                0.88864,                0.71835,                 1.1722,                 1.1062,                0.01966,                0.71059,                 1.9904,              0.0003434,              0.0003434,              0.0003434
                    253,                 1.0996,                0.41094,                0.12323,                0.77821,                 1.5969,                0.94997,                0.95833,                0.97769,                0.62843,                0.90835,                0.91667,                0.88901,                0.72756,                 1.1757,                 1.0756,                0.01681,                0.72234,                 1.9681,              0.0003368,              0.0003368,              0.0003368
                    254,                 1.0817,                0.61002,                0.19203,                0.73544,                 1.5783,                0.94256,                0.95833,                0.97887,                0.64379,                0.90158,                0.91667,                0.88864,                0.71792,                 1.1807,                 1.0581,                0.01432,                0.74427,                 1.9454,              0.0003302,              0.0003302,              0.0003302
                    255,                 1.0401,                0.50135,                 0.1832,                0.71297,                 1.5691,                0.94686,                0.95833,                0.97435,                0.63562,                0.86429,                  0.875,                0.86317,                0.73721,                 1.1889,                 1.0378,                0.01285,                0.74805,                 1.9393,              0.0003236,              0.0003236,              0.0003236
                    256,                 1.0047,                0.70526,                0.16458,                0.75682,                  1.493,                0.94762,                0.95833,                 0.9624,                0.63215,                0.90642,                0.91667,                0.92954,                0.77725,                 1.1745,                0.98359,                0.01117,                0.77821,                 1.9089,               0.000317,               0.000317,               0.000317
                    257,                  1.089,                0.59237,                0.16411,                0.76367,                 1.5543,                 0.9477,                0.95833,                0.96407,                0.64348,                0.90649,                0.91667,                0.93033,                0.77577,                 1.1644,                0.95693,                0.01104,                0.78659,                  1.908,              0.0003104,              0.0003104,              0.0003104
                    258,                 1.0556,                0.52502,                0.16023,                0.73052,                 1.5536,                0.94734,                0.95833,                 0.9616,                0.64679,                0.94734,                0.95833,                0.96042,                0.78988,                 1.1414,                0.92607,                0.01163,                0.80308,                  1.893,              0.0003038,              0.0003038,              0.0003038
                    259,                 1.0372,                0.60107,                  0.165,                0.74666,                 1.5272,                0.94535,                0.95833,                0.96783,                0.64225,                0.94535,                0.95833,                0.95895,                0.78624,                 1.1237,                0.92407,                0.01201,                0.79525,                 1.8946,              0.0002972,              0.0002972,              0.0002972
                    260,                 1.0886,                0.60244,                0.16147,                0.83071,                 1.5881,                0.99805,                      1,                  0.995,                0.65306,                0.95525,                0.95833,                0.95895,                0.75921,                 1.1415,                 0.9718,                0.01358,                0.78062,                  1.948,              0.0002906,              0.0002906,              0.0002906
                    261,                 1.0835,                0.56178,                0.16838,                0.75446,                 1.5328,                0.95782,                 0.9466,                0.98033,                0.64858,                0.95782,                 0.9466,                0.95585,                0.72461,                 1.1525,                 1.0483,                0.01484,                0.78542,                 1.9598,               0.000284,               0.000284,               0.000284
                    262,                 1.1077,                0.67574,                 0.1724,                0.74902,                 1.6062,                0.98651,                      1,                  0.995,                0.64428,                0.90162,                0.91667,                0.91669,                 0.7068,                 1.1498,                 1.1191,                0.01644,                0.78094,                 1.9502,              0.0002774,              0.0002774,              0.0002774
                    263,                 1.0573,                0.69748,                0.19478,                0.70778,                 1.5474,                0.99064,                      1,                  0.995,                0.64218,                0.94936,                0.95833,                0.95834,                0.69341,                 1.1332,                 1.1788,                0.01802,                0.78741,                  1.928,              0.0002708,              0.0002708,              0.0002708
                    264,                 1.0534,                0.71819,                0.18805,                0.75674,                 1.5376,                0.93502,                0.95833,                0.96888,                0.64453,                0.93502,                0.95833,                0.95167,                0.71195,                 1.1399,                 1.2165,                0.02127,                0.78306,                 1.9178,              0.0002642,              0.0002642,              0.0002642
                    265,                 1.0341,                0.56116,                0.17487,                0.71621,                  1.563,                0.93222,                0.95833,                0.96347,                0.64188,                0.93222,                0.95833,                0.95229,                 0.7235,                 1.1466,                 1.2002,                0.02186,                0.78395,                 1.9167,              0.0002576,              0.0002576,              0.0002576
                    266,                 1.0299,                0.40582,                0.22719,                0.78569,                 1.5415,                0.94097,                0.95833,                0.96013,                0.63407,                0.89965,                0.91667,                0.89672,                0.73661,                 1.1557,                 1.1827,                0.02126,                0.77855,                 1.9057,               0.000251,               0.000251,               0.000251
                    267,                 1.1273,                0.54999,                0.22756,                0.77741,                 1.5534,                0.94674,                0.95833,                0.96013,                0.64674,                0.90525,                0.91667,                0.91231,                 0.7399,                 1.1666,                 1.1751,                0.01904,                 0.7793,                 1.9055,              0.0002444,              0.0002444,              0.0002444
                    268,                 1.0415,                0.46293,                0.14828,                0.77959,                  1.461,                0.94385,                0.95833,                0.96117,                 0.6417,                0.90246,                0.91667,                0.91607,                 0.7408,                 1.1777,                 1.1488,                 0.0177,                0.76159,                 1.9211,              0.0002378,              0.0002378,              0.0002378
                    269,                 1.0696,                 0.5213,                0.18794,                0.75493,                 1.5498,                0.94276,                0.95833,                 0.9618,                0.64026,                0.90134,                0.91667,                0.94782,                0.77367,                 1.1664,                  1.125,                0.01804,                 0.7431,                 1.9198,              0.0002312,              0.0002312,              0.0002312
                    270,                0.96646,                0.50496,                 0.1802,                0.73629,                 1.4799,                0.94894,                0.95833,                 0.9625,                0.65163,                0.90617,                0.91667,                0.93622,                 0.7681,                 1.1532,                  1.099,                0.01777,                0.73535,                 1.9163,              0.0002246,              0.0002246,              0.0002246
                    271,                 1.1141,                0.53031,                0.21311,                0.78762,                 1.5938,                0.94417,                0.95833,                0.96792,                0.66704,                0.90189,                0.91667,                0.92652,                0.76817,                  1.156,                 1.0558,                0.01829,                0.72366,                 1.9219,               0.000218,               0.000218,               0.000218
                    272,                 1.1332,                0.66228,                0.18358,                 0.7713,                 1.7424,                0.94452,                0.95833,                0.97388,                0.65726,                 0.9026,                0.91667,                 0.9274,                0.76421,                 1.1783,                 1.0215,                0.01774,                0.71224,                 1.9448,              0.0002114,              0.0002114,              0.0002114
                    273,                0.99932,                0.35725,                0.16817,                0.76317,                 1.5579,                0.94459,                0.95833,                0.97388,                0.66426,                 0.8617,                  0.875,                0.87577,                0.76303,                  1.186,                 1.0129,                0.01773,                0.72286,                 1.9465,              0.0002048,              0.0002048,              0.0002048
                    274,                0.99085,                0.64468,                0.19718,                0.72756,                 1.6011,                0.94338,                0.95833,                0.97201,                0.66665,                0.86063,                  0.875,                0.86992,                0.76775,                  1.205,                 1.0163,                0.01736,                0.73016,                  1.953,              0.0001982,              0.0001982,              0.0001982
                    275,                0.96408,                0.43299,                0.15754,                0.74456,                 1.4708,                 0.9439,                0.95833,                0.97201,                0.66644,                 0.8615,                  0.875,                0.85922,                0.77954,                 1.2227,                 1.0119,                0.01738,                 0.7285,                 1.9574,              0.0001916,              0.0001916,              0.0001916
                    276,                 1.0539,                0.57414,                0.15655,                0.70656,                 1.5474,                0.94796,                0.95833,                0.97201,                0.64846,                0.86506,                  0.875,                0.86151,                0.78064,                 1.2519,                0.99765,                0.01775,                0.72952,                 1.9789,               0.000185,               0.000185,               0.000185
                    277,                 1.1043,                 0.4902,                0.15418,                 0.7416,                 1.6312,                0.94654,                0.95833,                0.97115,                0.64996,                0.86396,                  0.875,                0.86768,                0.77598,                 1.2498,                 1.0136,                0.01849,                0.74143,                 1.9741,              0.0001784,              0.0001784,              0.0001784
                    278,                0.96765,                0.42733,                0.18245,                0.72179,                 1.4842,                0.94844,                0.95833,                0.97388,                0.65576,                0.86549,                  0.875,                0.86681,                0.76704,                 1.2436,                 1.0321,                0.01862,                0.75155,                 1.9644,              0.0001718,              0.0001718,              0.0001718
                    279,                 1.0271,                0.50374,                0.17783,                0.72092,                 1.5542,                0.95007,                0.95833,                0.97222,                0.66051,                0.86702,                  0.875,                0.86516,                0.76885,                 1.2344,                 1.0383,                0.01867,                0.74275,                 1.9588,              0.0001652,              0.0001652,              0.0001652
                    280,                0.96769,                0.55512,                0.23184,                0.70215,                 1.4993,                0.94801,                0.95833,                0.96958,                0.65317,                0.86445,                  0.875,                0.86423,                0.76227,                  1.196,                 1.0652,                0.01747,                0.75667,                 1.9248,              0.0001586,              0.0001586,              0.0001586
                    281,                 1.1274,                0.39372,                0.19692,                0.77645,                 1.6328,                0.94893,                0.95833,                0.97055,                0.65436,                 0.8654,                  0.875,                 0.8609,                0.76285,                 1.1893,                  1.076,                0.01692,                0.75878,                 1.9193,               0.000152,               0.000152,               0.000152
                    282,                 1.0242,                0.54645,                   0.18,                 0.7536,                 1.5003,                0.94955,                0.95833,                0.96888,                0.65181,                0.86607,                  0.875,                0.85668,                0.75771,                 1.1861,                  1.095,                 0.0162,                0.76623,                 1.9135,              0.0001454,              0.0001454,              0.0001454
                    283,                0.99593,                0.47768,                0.15785,                0.70743,                 1.5489,                0.94955,                0.95833,                0.96783,                0.64719,                0.86615,                  0.875,                0.87267,                0.71526,                 1.1934,                 1.1053,                0.01535,                 0.7546,                 1.9122,              0.0001388,              0.0001388,              0.0001388
                    284,                 1.0028,                0.46173,                0.14349,                0.71009,                 1.4978,                0.94995,                0.95833,                0.96727,                0.63661,                0.86687,                  0.875,                0.87644,                0.71263,                 1.2036,                 1.1541,                0.01475,                 0.7458,                 1.9193,              0.0001322,              0.0001322,              0.0001322
                    285,                 1.0042,                 0.7777,                0.19636,                0.73947,                 1.4912,                0.95015,                0.95833,                0.96512,                0.62978,                0.86708,                  0.875,                0.87781,                0.70887,                  1.212,                 1.1703,                0.01394,                0.74383,                 1.9284,              0.0001256,              0.0001256,              0.0001256
                    286,                 1.0432,                0.66184,                 0.1707,                0.71729,                 1.5256,                0.95044,                0.95833,                0.96179,                0.62677,                0.86715,                  0.875,                0.87848,                0.70106,                 1.2163,                 1.1786,                0.01406,                0.74326,                 1.9353,               0.000119,               0.000119,               0.000119
                    287,                 1.0769,                0.66789,                0.14016,                0.68521,                 1.5671,                 0.9494,                0.95833,                0.96179,                0.62751,                0.86643,                  0.875,                0.87634,                0.70297,                 1.2201,                 1.2055,                0.01455,                0.74547,                 1.9405,              0.0001124,              0.0001124,              0.0001124
                    288,                 1.0075,                0.35428,                0.14276,                0.72491,                 1.5262,                0.94898,                0.95833,                0.95284,                0.62613,                0.86628,                  0.875,                0.87432,                0.70181,                 1.2379,                 1.2085,                0.01593,                0.75111,                 1.9588,              0.0001058,              0.0001058,              0.0001058
                    289,                 1.0003,                0.34819,                0.19243,                0.75612,                 1.5779,                0.94992,                0.95833,                0.95284,                0.62148,                0.86714,                  0.875,                0.87432,                0.69471,                 1.2468,                 1.2078,                0.01621,                0.74473,                 1.9672,               9.92e-05,               9.92e-05,               9.92e-05
